PP.1,PP.2,PP.3,PP.5,PP.6,PP.7,PP1.5,PP1.6,PP1.7,PP1.8,PP1.9,PP2.0,PP100,PP150,PP200,PP250,PP300,PP350,PP750,PP800,PP850,PP900,PP950,PP1000,PP0.15,PP0.145,PP0.14,PP0.135,PP0.13,PP0.12,PP0.075,PP0.07,PP0.065,PP0.06,PP0.055,PP0.05,PP.8,PP.9,PP1.0,PP1.1,PP1.2,PP1.3,PP1.4,PP400,PP450,PP500,PP550,PP600,PP650,PP700,PP0.115,PP0.11,PP0.095,PP0.09,PP0.085,PP0.08,Fault Class
0.89885808,0.877080248,0.866951303,0.858136425,0.85588716,0.85403834,0.846774439,0.846410395,0.84609532,0.845795536,0.84552912,0.845307963,0.898865677,0.898919381,0.898934291,0.898951966,0.898983471,0.898988207,0.898942906,0.898924354,0.898913463,0.898906375,0.898895848,0.89885808,0.919307218,0.926776012,0.933592427,0.934145718,0.929363775,0.891679851,0.91171742,0.914763013,0.918046869,0.921624437,0.925521397,0.929769823,0.85245414,0.8510854,0.849969352,0.849063719,0.848315712,0.847707014,0.84718882,0.898994187,0.898982073,0.898967218,0.89896126,0.898979387,0.898955575,0.898938181,0.893398044,0.875246041,0.901080839,0.903450474,0.90606338,0.908912564,1
0.893461381,0.870118463,0.859143281,0.849496358,0.847039296,0.845045882,0.837225242,0.836826766,0.836481417,0.836159678,0.835868904,0.835626711,0.893469922,0.893508754,0.893513597,0.893525005,0.893552503,0.893555688,0.893532094,0.893516565,0.893509907,0.893505708,0.893496528,0.893461381,0.915891442,0.922967612,0.929173256,0.928946302,0.923233307,0.885813988,0.907106043,0.91034062,0.913821372,0.917605368,0.921719715,0.92619798,0.843348927,0.841885182,0.840688224,0.839711394,0.838903449,0.838242455,0.837682106,0.893560641,0.893551064,0.893538382,0.893535391,0.893557358,0.893536809,0.893523386,0.887651446,0.868469978,0.895832078,0.898356948,0.901119552,0.904118571,1
0.888404515,0.863600699,0.851823253,0.841376423,0.83871893,0.836587535,0.828239616,0.827808087,0.827433645,0.827090655,0.826776485,0.826514048,0.888443142,0.888464535,0.888456311,0.888458234,0.888478728,0.88847739,0.888462626,0.888449557,0.888446542,0.888444955,0.888437124,0.888404515,0.912339085,0.918994237,0.924580851,0.923594887,0.917016612,0.880324964,0.902783593,0.9061915,0.909852994,0.913826472,0.918140304,0.922829524,0.834784086,0.833231027,0.831957766,0.830913635,0.830048694,0.829337842,0.828737056,0.888478706,0.888469288,0.888456886,0.888455043,0.888479564,0.888460954,0.888450643,0.882273329,0.862101366,0.890912229,0.893580639,0.896483142,0.899627797,1
0.883724605,0.8575771,0.845050767,0.833845,0.830996738,0.828735491,0.819895484,0.819432671,0.819030663,0.818667421,0.818331095,0.818049454,0.883818877,0.883821603,0.883798322,0.88378837,0.883799512,0.883791141,0.883772311,0.883760999,0.883760895,0.883761496,0.88375489,0.883724605,0.908688073,0.914898644,0.919863978,0.918146548,0.91077464,0.875254332,0.898776355,0.90233987,0.906164149,0.910308431,0.914802133,0.919681719,0.826832926,0.825197169,0.823853028,0.822746214,0.821827863,0.821070157,0.820431143,0.883786579,0.883775047,0.883761073,0.883758545,0.883784215,0.88376613,0.883757919,0.877304148,0.856186429,0.886357128,0.889156053,0.892187296,0.895469492,1
0.879454341,0.85209205,0.838878744,0.826963277,0.823936073,0.821554515,0.812262883,0.81177092,0.811343195,0.810960974,0.810603999,0.810304423,0.879624237,0.879608495,0.879569333,0.879546124,0.879546389,0.879529127,0.879494311,0.879483976,0.879485972,0.879488231,0.879482618,0.879454341,0.904976122,0.910723442,0.915071084,0.912655616,0.904566783,0.87063869,0.895106686,0.898806375,0.902773968,0.907068916,0.911721439,0.916769379,0.819561243,0.817850247,0.816441393,0.815277177,0.814309593,0.813508561,0.812833988,0.879516978,0.879501339,0.879484128,0.87947921,0.879504608,0.879485659,0.879478467,0.872779507,0.850766047,0.882198328,0.885113589,0.888261005,0.891668535,1
0.875621644,0.847183934,0.833353147,0.820784848,0.817592533,0.815101513,0.805403477,0.804884834,0.80443354,0.804033872,0.80365799,0.803341964,0.875880027,0.875847429,0.875792792,0.875756055,0.875744845,0.875717622,0.87565678,0.87564663,0.875649901,0.875653228,0.875648289,0.875621644,0.901240244,0.906510546,0.910249706,0.907175033,0.898450218,0.86650933,0.891793673,0.895608182,0.899698405,0.904122704,0.908911842,0.914104992,0.812979505,0.811248859,0.809782122,0.808566381,0.807554276,0.806713921,0.806006879,0.875696837,0.875675528,0.875653727,0.875644969,0.875668759,0.875647694,0.87564046,0.868729805,0.845875377,0.87846277,0.881479198,0.884728804,0.8882454,1
0.872249406,0.842884953,0.828512731,0.815355395,0.812013629,0.809425171,0.799370168,0.798827616,0.798355172,0.797939819,0.797546996,0.797216197,0.872601075,0.872554514,0.872486014,0.872436603,0.872414284,0.87237689,0.8722826,0.872271894,0.872275667,0.872279456,0.872274819,0.872249406,0.897516304,0.902300685,0.905445921,0.901755777,0.892479322,0.862891974,0.888850665,0.892759101,0.896950367,0.901481809,0.906384486,0.91169886,0.807235741,0.80539015,0.80392598,0.802665111,0.801613671,0.800738422,0.800002377,0.872347146,0.872319155,0.872291827,0.872278139,0.872299165,0.87227496,0.872266724,0.865179983,0.841543556,0.875172517,0.878274125,0.881610552,0.885216216,1
0.869355325,0.839220979,0.824388862,0.810712447,0.807238525,0.804565695,0.79420679,0.793643365,0.793152427,0.792723365,0.792315757,0.791972036,0.869796705,0.869740138,0.869660467,0.86960029,0.869568151,0.869521246,0.869389223,0.869377329,0.869380938,0.869384617,0.869379888,0.869355325,0.893838628,0.898132967,0.900703878,0.896446356,0.886705156,0.859806598,0.886289745,0.890269727,0.894539854,0.899155619,0.904148168,0.909559224,0.802319134,0.800425868,0.798914948,0.797615793,0.796530616,0.795625267,0.79486402,0.869482966,0.869447895,0.869414586,0.869395313,0.869412681,0.869384617,0.869374594,0.862149348,0.837793514,0.87234459,0.875514731,0.878921322,0.882592885,1
0.866951828,0.836211475,0.821005414,0.806885227,0.803297863,0.80055462,0.789947897,0.789366865,0.788860295,0.78841968,0.787999611,0.787644968,0.86747134,0.867409477,0.867322207,0.867254075,0.867214217,0.867159269,0.86698863,0.866975074,0.866978002,0.866981074,0.866975872,0.866951828,0.890239684,0.894044515,0.896065391,0.891292378,0.881175044,0.857267348,0.884118438,0.888147593,0.892474094,0.897151028,0.902209464,0.907692379,0.798262346,0.796330713,0.794782025,0.793451792,0.792338818,0.791408476,0.790626109,0.867113576,0.867071669,0.867032437,0.867007397,0.86702053,0.866988243,0.866975879,0.859651498,0.834641876,0.869990894,0.873212427,0.876671379,0.880383265,1
0.865046095,0.833869455,0.818378742,0.803894576,0.800213682,0.797414718,0.786577176,0.786023458,0.785504288,0.785002833,0.784624364,0.784260924,0.865625158,0.865563102,0.865472411,0.865399808,0.865354976,0.865294136,0.865087397,0.865071891,0.865073806,0.865075881,0.865069869,0.865046095,0.886749834,0.890070178,0.891569617,0.886336209,0.875932237,0.855282555,0.882341182,0.886397309,0.890757676,0.895472551,0.900572835,0.90610277,0.795088603,0.793128872,0.79155112,0.790197301,0.789062744,0.788112763,0.787313595,0.865242757,0.865194871,0.865150275,0.865119765,0.865128433,0.865091933,0.865076942,0.857694347,0.832098986,0.86811824,0.871373689,0.874866263,0.878591385,1
0.863640172,0.832201514,0.816517723,0.801752957,0.797999403,0.795159979,0.784196286,0.783629011,0.78310041,0.782596178,0.781997862,0.781724378,0.864254754,0.864197606,0.86410796,0.864034774,0.86398813,0.863924059,0.863686865,0.863669325,0.863670091,0.863670915,0.863663828,0.863640172,0.883397145,0.886242309,0.887252814,0.881616721,0.87101567,0.853854848,0.880959319,0.885020693,0.889392649,0.894122416,0.899240705,0.904793053,0.792812231,0.7908349,0.789237028,0.787867316,0.78671759,0.785753513,0.784942043,0.863869187,0.863816711,0.863767765,0.863732524,0.863736854,0.863696514,0.863678891,0.856280239,0.830169011,0.866728465,0.87000018,0.873506958,0.877217691,1
0.862731175,0.831207899,0.815423866,0.80046454,0.796659913,0.793795689,0.782766972,0.782189983,0.781655216,0.781150154,0.780558728,0.780274291,0.863353767,0.863306234,0.863222045,0.863152259,0.863107137,0.86304279,0.862783399,0.86276395,0.862763626,0.862763089,0.862754752,0.862731175,0.880207269,0.882590615,0.883148166,0.877169104,0.866459801,0.852981349,0.879971265,0.884016885,0.888378621,0.893100638,0.898213514,0.903764135,0.791438726,0.789454414,0.787845497,0.7864677,0.785309349,0.784336842,0.7835177,0.862986906,0.862931648,0.862879733,0.862840874,0.862841323,0.862797846,0.862777858,0.855406157,0.828850157,0.865818634,0.869088957,0.87259014,0.876259293,1
0.86231156,0.830882651,0.815091496,0.800025364,0.796191718,0.793318578,0.782286462,0.781703565,0.781165957,0.780662643,0.780080213,0.779786982,0.862913416,0.862879447,0.862804735,0.862742117,0.862701754,0.862640149,0.862368729,0.862347683,0.862346504,0.862344645,0.862334989,0.86231156,0.877203378,0.879142064,0.879285678,0.873024766,0.862294533,0.852653943,0.879372649,0.883382439,0.887712818,0.89240507,0.89748976,0.903015192,0.790964893,0.788984232,0.787373376,0.785995334,0.784834958,0.783859747,0.783037636,0.862585827,0.862529865,0.862476618,0.862435534,0.862432843,0.862387195,0.862365354,0.855063997,0.82813495,0.865381317,0.868632743,0.872108481,0.875710216,1
0.862369456,0.831213791,0.815507992,0.800423567,0.796583171,0.793717045,0.782742879,0.78215791,0.781620809,0.781121838,0.780551045,0.780251459,0.862922921,0.862905399,0.862843483,0.86279129,0.862758575,0.862702551,0.862430335,0.862408163,0.862406513,0.862403504,0.862392567,0.862369456,0.874406138,0.87592084,0.87569212,0.869211282,0.858545198,0.852859614,0.879156442,0.883111402,0.887390143,0.892031431,0.897066002,0.902543663,0.791379074,0.789412597,0.787808845,0.786438343,0.785282526,0.784310336,0.783489981,0.862652259,0.86259777,0.862544958,0.862503206,0.86249833,0.862451661,0.862428672,0.855240907,0.828010589,0.865404921,0.868620265,0.872051,0.875561633,1
0.862889041,0.832183569,0.816654081,0.801639688,0.797814775,0.794971466,0.78411566,0.783532445,0.782999183,0.782507139,0.781950572,0.781647084,0.863369779,0.863370292,0.863323536,0.863284258,0.863261505,0.863213504,0.862951872,0.86292916,0.862927529,0.862923659,0.862911581,0.862889041,0.871833712,0.872948328,0.872391013,0.865752388,0.855232587,0.853580831,0.879313063,0.88319538,0.887403209,0.891973328,0.89693687,0.902345236,0.792661452,0.790719482,0.789131716,0.787776404,0.786631644,0.785668132,0.784854228,0.863169409,0.863118499,0.863067875,0.863027051,0.863021077,0.862974627,0.86295133,0.855919675,0.828459353,0.86587407,0.869036629,0.872403437,0.875802077,1
0.863850941,0.833768759,0.81850419,0.803647031,0.799859552,0.797054558,0.786375945,0.785798256,0.785272113,0.784789538,0.7842497,0.783944755,0.864239891,0.864258606,0.864228235,0.864203402,0.864192165,0.864154039,0.863913609,0.863891011,0.863889942,0.863885584,0.863872598,0.863850941,0.869501793,0.87024313,0.869402644,0.862668017,0.852373029,0.85479596,0.879830475,0.883623594,0.887742381,0.892222275,0.897095064,0.902413831,0.794784418,0.792876963,0.791313814,0.789981127,0.788853762,0.787904462,0.787101619,0.864117843,0.86407238,0.864025552,0.863987161,0.863981215,0.863936216,0.86391351,0.857079144,0.829459029,0.866769997,0.869863718,0.873148634,0.876417632,1
0.86523264,0.835941009,0.821026847,0.806412091,0.80268347,0.799931816,0.789487026,0.788918543,0.788402712,0.787932076,0.787411349,0.787107364,0.865517552,0.865553192,0.865539197,0.865529253,0.865530205,0.865503075,0.865292863,0.865271044,0.865271089,0.865266665,0.865253071,0.86523264,0.867423637,0.867821095,0.866744095,0.859974349,0.849978496,0.856479696,0.880694286,0.884382949,0.888395819,0.89276772,0.897531362,0.902741591,0.797713015,0.79584966,0.794319423,0.793016502,0.791912648,0.790982904,0.790195599,0.865475885,0.865437354,0.865395659,0.865361004,0.865356154,0.865313737,0.865292506,0.858694638,0.83098337,0.868070958,0.871080596,0.874266909,0.877392102,1
0.867008893,0.838667235,0.824185118,0.809895026,0.806245931,0.803562007,0.793404873,0.792849142,0.792346693,0.791890364,0.79139099,0.791090325,0.867185311,0.86723525,0.867236382,0.867240655,0.867253532,0.8672377,0.867064415,0.867044001,0.867045663,0.867041611,0.867027756,0.867008893,0.865610103,0.865695344,0.864429286,0.857683883,0.848056724,0.858603499,0.881887832,0.885458102,0.889349532,0.893597083,0.898234646,0.903318894,0.801405431,0.799595244,0.798105788,0.796839406,0.795764889,0.794859807,0.794092332,0.867219947,0.867189333,0.867153735,0.867123813,0.867120989,0.867082092,0.867063138,0.860738388,0.833002554,0.869752633,0.872663905,0.87573641,0.878707164,1
0.869152112,0.841910051,0.827937087,0.814050187,0.810500309,0.807897709,0.798078704,0.797539104,0.797052949,0.796613168,0.796137219,0.79584215,0.869223749,0.869284204,0.869298074,0.869314818,0.869338436,0.869333364,0.869200898,0.869182422,0.869186117,0.869182847,0.869169096,0.869152112,0.864069686,0.863876305,0.862469006,0.855805501,0.846611338,0.861136027,0.883392289,0.886831558,0.890587461,0.894695823,0.899191946,0.904134381,0.80581355,0.804064984,0.802623678,0.801400173,0.80036047,0.799484856,0.798741275,0.869324768,0.869302484,0.869273506,0.869248936,0.869248849,0.869214157,0.869198129,0.863179958,0.835483634,0.871788505,0.87458824,0.877533442,0.8803425,1
0.871632744,0.845628235,0.832236364,0.818826677,0.815394522,0.812885905,0.803451617,0.802931319,0.802464185,0.802043039,0.801592391,0.801305094,0.871611202,0.871677519,0.871700775,0.871727304,0.871759648,0.871764,0.871673138,0.871657006,0.87166302,0.871660884,0.871647592,0.871632744,0.862808543,0.86237173,0.860870956,0.854344539,0.845641987,0.864043552,0.88518679,0.888483787,0.892091581,0.896047524,0.900388522,0.905175019,0.810883552,0.809204359,0.807817994,0.806643201,0.805643382,0.804801701,0.804085803,0.871763599,0.871749452,0.871727136,0.871708117,0.871711208,0.871681099,0.871668447,0.865986646,0.838390967,0.874150224,0.876826493,0.879632754,0.88227593,1
0.874419602,0.849777226,0.837032622,0.824168952,0.820871656,0.818468604,0.80946126,0.808963198,0.808517596,0.808116992,0.807693308,0.807415829,0.874323486,0.874390492,0.874419076,0.87445197,0.874490342,0.874502085,0.874450468,0.874436922,0.874445391,0.874444653,0.874432139,0.874419602,0.861830511,0.861186711,0.859639771,0.853302853,0.845144472,0.867290346,0.887248573,0.890393372,0.893842045,0.897634031,0.901807973,0.906426201,0.816556546,0.814953699,0.81362842,0.812507615,0.811552293,0.810748614,0.810063879,0.87450831,0.87450152,0.874485431,0.874471729,0.874478134,0.874452657,0.874443598,0.869123857,0.841686636,0.876807927,0.879350169,0.882007792,0.884483549,1
0.877480185,0.854309637,0.842272157,0.830017449,0.826870607,0.824583511,0.816040539,0.815567379,0.815145577,0.814767225,0.814371933,0.814106171,0.877333661,0.877396059,0.877425515,0.877460877,0.877502103,0.877518667,0.87750099,0.877490099,0.87750099,0.877501806,0.87749033,0.877480185,0.861137117,0.860323694,0.85877705,0.852678883,0.845110879,0.870839057,0.889553155,0.892537193,0.895817359,0.899435604,0.903432385,0.907871879,0.822769241,0.821248863,0.81999011,0.818927954,0.818021237,0.8172592,0.816608754,0.87752946,0.877528724,0.877517983,0.877508957,0.877518498,0.87749738,0.877491878,0.872555454,0.84533083,0.879730534,0.882129657,0.884630925,0.88693987,1
0.880780955,0.859175782,0.847898458,0.836309236,0.833326751,0.831164703,0.823118357,0.82267247,0.822276472,0.821921862,0.821556139,0.821303828,0.880611886,0.880664661,0.880690478,0.88072423,0.880764897,0.880783369,0.88079181,0.880783461,0.880796577,0.880798984,0.88078873,0.880780955,0.860727588,0.859782483,0.858281378,0.852467718,0.845529708,0.874651046,0.892074535,0.894890645,0.897994594,0.901431122,0.905242516,0.909494729,0.829454645,0.828021945,0.826834399,0.825834896,0.824980345,0.824263117,0.823649707,0.880796344,0.880799934,0.880793291,0.880787945,0.88080015,0.880782817,0.880780591,0.876244082,0.849282212,0.882886011,0.885134475,0.887473632,0.889617985,1
0.884287591,0.864324213,0.853852791,0.842978671,0.840172629,0.838143332,0.830620373,0.830203811,0.829835334,0.829505719,0.82917048,0.82893317,0.884125394,0.884164196,0.884182153,0.884210347,0.884247058,0.884264404,0.884289241,0.884283155,0.884298144,0.884302058,0.884293123,0.884287591,0.860598854,0.859560246,0.858148349,0.852661158,0.846386012,0.878686715,0.894785434,0.897427882,0.90034962,0.903598304,0.907218004,0.911276348,0.836542776,0.835201999,0.834089534,0.833155989,0.832356584,0.831686833,0.831112795,0.884277029,0.884282924,0.884278856,0.884275922,0.884290061,0.88427569,0.884276237,0.880151473,0.853498262,0.8862416,0.888333481,0.890506674,0.892489755,1
0.887965226,0.869702252,0.860074791,0.849958076,0.847338645,0.845448341,0.838469772,0.83808425,0.837744708,0.837441092,0.837136975,0.836916018,0.887838618,0.8878601,0.887866588,0.887885704,0.887915336,0.887928626,0.887958992,0.887954743,0.887971126,0.887976349,0.887968739,0.887965226,0.860745566,0.859651537,0.858370609,0.853247798,0.847661539,0.882905808,0.897657559,0.900122094,0.90285738,0.905913967,0.909337608,0.913197475,0.843961388,0.842715773,0.841681424,0.840816412,0.840074523,0.839454389,0.838921626,0.887938411,0.887944454,0.88794128,0.887939317,0.887954464,0.887942052,0.887944684,0.884238728,0.857935597,0.889764033,0.891695066,0.89370025,0.89552602,1
0.891778665,0.875256518,0.866503049,0.85717841,0.854753758,0.853007176,0.846588049,0.846234925,0.845925416,0.84564854,0.845375903,0.84517244,0.891713479,0.891715557,0.891707857,0.891715066,0.891735001,0.891741634,0.891766342,0.891763397,0.891780597,0.891786833,0.891780467,0.891778665,0.861160122,0.86004833,0.858937908,0.854213126,0.849334899,0.887267701,0.900661893,0.902945803,0.905492172,0.908354297,0.911579462,0.915238233,0.851636701,0.850488453,0.849534383,0.848739726,0.848057091,0.847488166,0.846998128,0.891746318,0.891750374,0.891746385,0.891743892,0.891758999,0.891747437,0.891751334,0.888466586,0.86255029,0.893419731,0.895187327,0.897024146,0.89869684,1
0.895692603,0.880933449,0.873075699,0.864569938,0.862346183,0.8607465,0.854895785,0.854576051,0.854297343,0.854047682,0.853806595,0.853621546,0.895709844,0.895691862,0.895668351,0.895661729,0.895670047,0.895667936,0.895676329,0.895674083,0.895691469,0.895698348,0.895693065,0.895692603,0.861832716,0.860740071,0.859837182,0.855539638,0.851381749,0.891731681,0.903769004,0.905871172,0.908227949,0.910895127,0.913921336,0.917378371,0.859494128,0.858444397,0.857571884,0.856848635,0.856226342,0.85570966,0.85526333,0.895665654,0.89566577,0.895659356,0.895654885,0.895668864,0.895657026,0.895661299,0.892795684,0.867298169,0.897174997,0.898778235,0.900447898,0.901971763,1
0.899671833,0.886679792,0.87973099,0.87206289,0.870044067,0.868592897,0.863313419,0.863027689,0.862780218,0.862557967,0.862348213,0.862182268,0.899786126,0.899748912,0.89970919,0.899687853,0.899683474,0.899671201,0.899653933,0.899651756,0.899668684,0.899675791,0.899671369,0.899671833,0.86275141,0.861713761,0.861052655,0.857206994,0.853775002,0.896257223,0.906949364,0.908870317,0.911038617,0.913512223,0.916340909,0.919597513,0.867458994,0.86650787,0.865717293,0.865065731,0.864504214,0.864040234,0.863638121,0.899660617,0.899655164,0.899644931,0.899637194,0.899649005,0.899635829,0.899639582,0.897186821,0.872135126,0.900996204,0.90243581,0.903940951,0.905320111,1
